filter,eta,sparse_input,beta,dim,mse
GradientRule,0.0078125,false,0.017677669529663688,256,0.9843401203114572
GradientRule,0.0078125,false,0.0125,512,0.9880519071528541
GradientRule,0.0078125,true,0.1,256,1.0198941819083955
GradientRule,0.0078125,false,0.008838834764831844,1024,1.0016469794297531
GradientRule,0.0078125,true,0.1,512,1.0058011214203766
GradientRule,0.0078125,false,0.00625,2048,1.000782398795074
GradientRule,0.0078125,true,0.1,1024,0.99464358888395
GradientRule,0.0078125,true,0.1,2048,1.002187857031244
GradientRule,0.00390625,false,0.1,8,0.8271936497326188
GradientRule,0.00390625,true,0.1,8,0.7368825911345938
GradientRule,0.00390625,false,0.05,32,0.9552823587165049
GradientRule,0.00390625,false,0.07071067811865475,16,0.8982588671476683
GradientRule,0.00390625,true,0.1,32,1.0912597471267333
GradientRule,0.00390625,true,0.1,16,1.006358749702735
GradientRule,0.00390625,false,0.035355339059327376,64,1.041340634385445
GradientRule,0.00390625,true,0.1,64,1.0220365185017417
GradientRule,0.00390625,false,0.025,128,0.9488381142662083
GradientRule,0.00390625,true,0.1,128,1.0179034884697369
GradientRule,0.00390625,false,0.017677669529663688,256,1.0054959551970295
GradientRule,0.00390625,false,0.0125,512,0.980381317738865
GradientRule,0.00390625,true,0.1,256,0.9933307981316472
GradientRule,0.00390625,false,0.008838834764831844,1024,1.0009163999897663
GradientRule,0.00390625,true,0.1,512,0.9926300455305448
GradientRule,0.00390625,false,0.00625,2048,1.0016270033314627
GradientRule,0.00390625,true,0.1,1024,0.9970573139288265
GradientRule,0.00390625,true,0.1,2048,1.0062388866202536
GradientRule,0.001953125,false,0.1,8,0.9374881831177773
GradientRule,0.001953125,true,0.1,8,0.9052095643329522
GradientRule,0.001953125,false,0.05,32,0.9415587934552502
GradientRule,0.001953125,false,0.07071067811865475,16,0.9894632919049319
GradientRule,0.001953125,true,0.1,32,0.9736064902717488
GradientRule,0.001953125,true,0.1,16,0.9431070426923199
GradientRule,0.001953125,false,0.035355339059327376,64,0.9345812469883013
GradientRule,0.001953125,true,0.1,64,1.0185046741207429
GradientRule,0.001953125,false,0.025,128,1.0090410628704656
GradientRule,0.001953125,true,0.1,128,1.0044367564397294
GradientRule,0.001953125,false,0.017677669529663688,256,0.9786710265423328
GradientRule,0.001953125,false,0.0125,512,0.9980791841383051
GradientRule,0.001953125,true,0.1,256,1.018063542533796
GradientRule,0.001953125,false,0.008838834764831844,1024,1.013192957009001
GradientRule,0.001953125,true,0.1,512,1.0158864223343547
GradientRule,0.001953125,false,0.00625,2048,1.0067495983198287
GradientRule,0.001953125,true,0.1,1024,0.9980223305535895
GradientRule,0.001953125,true,0.1,2048,0.9961347648809241
GradientRule,1.0,false,0.1,8,0.5672460320106685
GradientRule,1.0,true,0.1,8,0.5580985153676918
GradientRule,1.0,false,0.05,32,0.6868559485383526
GradientRule,1.0,false,0.07071067811865475,16,0.5824338809569415
GradientRule,1.0,true,0.1,32,1.4275834377611465
GradientRule,1.0,true,0.1,16,0.791286864058921
GradientRule,1.0,false,0.035355339059327376,64,0.7691291631261117
GradientRule,1.0,true,0.1,64,2.5662595577485936
GradientRule,1.0,false,0.025,128,0.9656003704061605
GradientRule,1.0,true,0.1,128,2.4387282883391515
GradientRule,1.0,false,0.017677669529663688,256,1.1312599887470074
GradientRule,1.0,false,0.0125,512,1.2808166004537322
GradientRule,1.0,true,0.1,256,2.1363379601204584
GradientRule,1.0,false,0.008838834764831844,1024,1.3672348520327562
GradientRule,1.0,true,0.1,512,1.955500165878023
GradientRule,1.0,false,0.00625,2048,1.4005246446182809
GradientRule,1.0,true,0.1,1024,1.3163402522220187
GradientRule,1.0,true,0.1,2048,1.0544619269911286
GradientRule,0.5,false,0.1,8,0.350426158667116
GradientRule,0.5,true,0.1,8,0.3522796698089978
GradientRule,0.5,false,0.05,32,0.5740865847896808
GradientRule,0.5,false,0.07071067811865475,16,0.4127619437337334
GradientRule,0.5,true,0.1,32,1.232729959535541
GradientRule,0.5,true,0.1,16,0.6249789557204734
GradientRule,0.5,false,0.035355339059327376,64,0.6759195820639688
GradientRule,0.5,true,0.1,64,1.8424740585125925
GradientRule,0.5,false,0.025,128,0.855460144432082
GradientRule,0.5,true,0.1,128,1.8792315214327129
GradientRule,0.5,false,0.017677669529663688,256,0.9679795107671386
GradientRule,0.5,false,0.0125,512,1.118059626960881
GradientRule,0.5,true,0.1,256,1.7976873427441833
GradientRule,0.5,false,0.008838834764831844,1024,1.1503884832370104
GradientRule,0.5,true,0.1,512,1.4027574887802632
GradientRule,0.5,false,0.00625,2048,1.1357471120477363
GradientRule,0.5,true,0.1,1024,1.069434966069261
GradientRule,0.5,true,0.1,2048,0.9876530546150679
GradientRule,0.25,false,0.1,8,0.26241849666007516
GradientRule,0.25,true,0.1,8,0.2661377691253947
GradientRule,0.25,false,0.05,32,0.5528642447716882
GradientRule,0.25,false,0.07071067811865475,16,0.39358565934512546
GradientRule,0.25,true,0.1,32,1.2189469051540296
GradientRule,0.25,true,0.1,16,0.6727244953345352
GradientRule,0.25,false,0.035355339059327376,64,0.7275016811017623
GradientRule,0.25,true,0.1,64,1.5242365792737183
GradientRule,0.25,false,0.025,128,0.8997740936245643
GradientRule,0.25,true,0.1,128,1.3600021640014845
GradientRule,0.25,false,0.017677669529663688,256,0.9643982798975128
GradientRule,0.25,false,0.0125,512,1.0708001202850537
GradientRule,0.25,true,0.1,256,1.3960032415606032
GradientRule,0.25,false,0.008838834764831844,1024,1.0232208835451784
GradientRule,0.25,true,0.1,512,1.1481930182696884
GradientRule,0.25,false,0.00625,2048,1.0298068227457071
GradientRule,0.25,true,0.1,1024,1.00660057262614
GradientRule,0.25,true,0.1,2048,0.9879384822230233
GradientRule,0.125,false,0.1,8,0.3026799593922617
GradientRule,0.125,true,0.1,8,0.298077257740982
GradientRule,0.125,false,0.05,32,0.6160042854404323
GradientRule,0.125,false,0.07071067811865475,16,0.42193698085492004
GradientRule,0.125,true,0.1,32,1.061016134015183
GradientRule,0.125,true,0.1,16,0.6745887727093891
GradientRule,0.125,false,0.035355339059327376,64,0.8176341118562594
GradientRule,0.125,true,0.1,64,1.1775824598805515
GradientRule,0.125,false,0.025,128,0.9548919944145048
GradientRule,0.125,true,0.1,128,1.2670221648497249
GradientRule,0.125,false,0.017677669529663688,256,0.9585655153170356
GradientRule,0.125,false,0.0125,512,1.0165336384105133
GradientRule,0.125,true,0.1,256,1.1152552768193118
GradientRule,0.125,false,0.008838834764831844,1024,0.9906066659400978
GradientRule,0.125,true,0.1,512,1.0098622767236236
GradientRule,0.125,false,0.00625,2048,1.0078737955171568
GradientRule,0.125,true,0.1,1024,0.986057535145845
GradientRule,0.125,true,0.1,2048,1.0017064992693696
GradientRule,0.0625,false,0.1,8,0.40544467285897035
GradientRule,0.0625,true,0.1,8,0.3800109424778782
GradientRule,0.0625,false,0.05,32,0.7806523827078775
GradientRule,0.0625,false,0.07071067811865475,16,0.5668155715462515
GradientRule,0.0625,true,0.1,32,0.978476807667777
GradientRule,0.0625,true,0.1,16,0.7422972225143188
GradientRule,0.0625,false,0.035355339059327376,64,0.8517221121278691
GradientRule,0.0625,true,0.1,64,1.1332169775342849
GradientRule,0.0625,false,0.025,128,0.9302495027453483
GradientRule,0.0625,true,0.1,128,1.1441949418252395
GradientRule,0.0625,false,0.017677669529663688,256,0.9808922379661198
GradientRule,0.0625,false,0.0125,512,0.9898672582247727
GradientRule,0.0625,true,0.1,256,1.0221076162562526
GradientRule,0.0625,false,0.008838834764831844,1024,0.9886294629689394
GradientRule,0.0625,true,0.1,512,0.9987720427718304
GradientRule,0.0625,false,0.00625,2048,1.000109329797975
GradientRule,0.0625,true,0.1,1024,0.996721544237569
GradientRule,0.0625,true,0.1,2048,1.0031309407813143
GradientRule,0.03125,false,0.1,8,0.5171429779055788
GradientRule,0.03125,true,0.1,8,0.5371406101081738
GradientRule,0.03125,false,0.05,32,0.858079188775962
GradientRule,0.03125,false,0.07071067811865475,16,0.7298826838550836
GradientRule,0.03125,true,0.1,32,0.9794998238767377
GradientRule,0.03125,false,0.035355339059327376,64,0.8931722731269871
GradientRule,0.03125,true,0.1,16,0.7185727824343628
GradientRule,0.03125,true,0.1,64,1.0923569239274942
GradientRule,0.03125,false,0.025,128,0.9703319106536954
GradientRule,0.03125,true,0.1,128,0.9892824801713282
GradientRule,0.03125,false,0.017677669529663688,256,0.9575902079430925
GradientRule,0.03125,false,0.0125,512,1.0040070145847986
GradientRule,0.03125,true,0.1,256,0.9743562483846062
GradientRule,0.03125,false,0.008838834764831844,1024,1.0009182364426727
GradientRule,0.03125,true,0.1,512,1.012860526095739
GradientRule,0.03125,false,0.00625,2048,0.9901113467137607
GradientRule,0.03125,true,0.1,1024,0.9863786345615162
GradientRule,0.03125,true,0.1,2048,0.9857239139914579
GradientRule,0.015625,false,0.1,8,0.650048836042252
GradientRule,0.015625,true,0.1,8,0.6544603853888169
GradientRule,0.015625,false,0.05,32,0.9601075752113362
GradientRule,0.015625,false,0.07071067811865475,16,0.9689598990111392
GradientRule,0.015625,true,0.1,32,0.9344093041644566
GradientRule,0.015625,false,0.035355339059327376,64,0.9925405859933467
GradientRule,0.015625,true,0.1,16,0.8640361333576215
GradientRule,0.015625,true,0.1,64,1.0576401434191145
GradientRule,0.015625,false,0.025,128,0.9395618262936031
GradientRule,0.015625,true,0.1,128,1.0106739353271712
GradientRule,0.015625,false,0.017677669529663688,256,0.9837868729454692
GradientRule,0.015625,false,0.0125,512,0.9775224162286011
GradientRule,0.015625,true,0.1,256,0.999593263184298
GradientRule,0.015625,false,0.008838834764831844,1024,0.9924460413045533
GradientRule,0.015625,true,0.1,512,0.9760521086950636
GradientRule,0.015625,false,0.00625,2048,0.9959334918106532
GradientRule,0.015625,true,0.1,1024,1.008737331428518
GradientRule,0.015625,true,0.1,2048,1.003959691803964
GradientRule,0.0078125,false,0.1,8,0.7986244222151585
GradientRule,0.0078125,true,0.1,8,0.6553670285492335
GradientRule,0.0078125,false,0.05,32,0.9303645740749499
GradientRule,0.0078125,false,0.07071067811865475,16,0.8836083336337284
GradientRule,0.0078125,true,0.1,32,1.04005745209891
GradientRule,0.0078125,false,0.035355339059327376,64,0.9161159523274395
GradientRule,0.0078125,true,0.1,16,0.9318604254504192
GradientRule,0.0078125,true,0.1,64,0.9763151060709037
GradientRule,0.0078125,false,0.025,128,0.977652962325656
GradientRule,0.0078125,true,0.1,128,1.0202561520947637
GradientRule,0.0078125,false,0.017677669529663688,256,0.9665780781883977
GradientRule,0.0078125,false,0.0125,512,1.0057625609699339
GradientRule,0.0078125,true,0.1,256,1.0078335409320118
GradientRule,0.0078125,false,0.008838834764831844,1024,0.9995100540198164
GradientRule,0.0078125,true,0.1,512,0.9917970760011743
GradientRule,0.0078125,false,0.00625,2048,1.0040129850429624
GradientRule,0.0078125,true,0.1,1024,1.0103217334411607
GradientRule,0.0078125,true,0.1,2048,1.0122805062778901
GradientRule,0.00390625,false,0.1,8,0.8020075811623876
GradientRule,0.00390625,true,0.1,8,0.8827472885121681
GradientRule,0.00390625,false,0.05,32,0.9388788556498373
GradientRule,0.00390625,false,0.07071067811865475,16,0.9273036437947431
GradientRule,0.00390625,true,0.1,32,1.054466838190826
GradientRule,0.00390625,true,0.1,16,1.053812438181026
GradientRule,0.00390625,false,0.035355339059327376,64,1.0306527585880396
GradientRule,0.00390625,true,0.1,64,1.073435648319019
GradientRule,0.00390625,false,0.025,128,0.9387270045894087
GradientRule,0.00390625,true,0.1,128,0.9802744444115571
GradientRule,0.00390625,false,0.017677669529663688,256,0.9967758208786593
GradientRule,0.00390625,false,0.0125,512,0.9788460672196932
GradientRule,0.00390625,true,0.1,256,1.0264613073366238
GradientRule,0.00390625,false,0.008838834764831844,1024,0.9994621246814932
GradientRule,0.00390625,true,0.1,512,0.9914598735180571
GradientRule,0.00390625,false,0.00625,2048,0.998396779800173
GradientRule,0.00390625,true,0.1,1024,0.9917037809757716
GradientRule,0.00390625,true,0.1,2048,1.0066147791514388
GradientRule,0.001953125,false,0.1,8,0.9094042949702831
GradientRule,0.001953125,true,0.1,8,0.9070219991813
GradientRule,0.001953125,false,0.05,32,0.9597605025036806
GradientRule,0.001953125,false,0.07071067811865475,16,1.014082177625618
GradientRule,0.001953125,true,0.1,32,1.0434648534789979
GradientRule,0.001953125,true,0.1,16,1.1018455949481805
GradientRule,0.001953125,false,0.035355339059327376,64,1.000796909852206
GradientRule,0.001953125,true,0.1,64,0.9732207696134758
GradientRule,0.001953125,false,0.025,128,1.0204443699972665
GradientRule,0.001953125,true,0.1,128,1.0043748331796212
GradientRule,0.001953125,false,0.017677669529663688,256,0.984216390215545
GradientRule,0.001953125,false,0.0125,512,1.0144857386973212
GradientRule,0.001953125,true,0.1,256,1.0100516740890275
GradientRule,0.001953125,false,0.008838834764831844,1024,1.0064589815169944
GradientRule,0.001953125,true,0.1,512,0.9995818867851062
GradientRule,0.001953125,false,0.00625,2048,1.0024822506606523
GradientRule,0.001953125,true,0.1,1024,1.0085936228693435
GradientRule,0.001953125,true,0.1,2048,0.992729143026987
GradientRule,1.0,false,0.1,8,0.5629715936508858
GradientRule,1.0,true,0.1,8,0.5570169465180796
GradientRule,1.0,false,0.05,32,0.679944352177233
GradientRule,1.0,false,0.07071067811865475,16,0.5951739635181109
GradientRule,1.0,true,0.1,32,1.357514980231341
GradientRule,1.0,false,0.035355339059327376,64,0.7819090858709123
GradientRule,1.0,true,0.1,16,0.7799852554799444
GradientRule,1.0,true,0.1,64,2.528395773800412
GradientRule,1.0,false,0.025,128,0.9723489586460498
GradientRule,1.0,true,0.1,128,2.669968219222213
GradientRule,1.0,false,0.017677669529663688,256,1.1050596094208143
GradientRule,1.0,false,0.0125,512,1.2617870709779513
GradientRule,1.0,true,0.1,256,2.3022704692763343
GradientRule,1.0,false,0.008838834764831844,1024,1.3648095801259725
GradientRule,1.0,true,0.1,512,1.9403852511676976
GradientRule,1.0,false,0.00625,2048,1.4033818371562403
GradientRule,1.0,true,0.1,1024,1.3081461385326403
GradientRule,1.0,true,0.1,2048,1.0461415683059248
GradientRule,0.5,false,0.1,8,0.3320909079645004
GradientRule,0.5,true,0.1,8,0.33159095104910474
GradientRule,0.5,false,0.05,32,0.5309724311229115
GradientRule,0.5,false,0.07071067811865475,16,0.4223839629444355
GradientRule,0.5,true,0.1,32,1.1985917489048195
GradientRule,0.5,false,0.035355339059327376,64,0.6922867063689396
GradientRule,0.5,true,0.1,16,0.6394292209615929
GradientRule,0.5,true,0.1,64,1.7181055230375504
GradientRule,0.5,false,0.025,128,0.82520471206007
GradientRule,0.5,true,0.1,128,1.8879904598578534
GradientRule,0.5,false,0.017677669529663688,256,1.015029443131579
GradientRule,0.5,false,0.0125,512,1.1207942768581527
GradientRule,0.5,true,0.1,256,1.7150989723757704
GradientRule,0.5,false,0.008838834764831844,1024,1.151609750212884
GradientRule,0.5,true,0.1,512,1.3152770860680194
GradientRule,0.5,false,0.00625,2048,1.1578380567065307
GradientRule,0.5,true,0.1,1024,1.0782101195605935
GradientRule,0.5,true,0.1,2048,1.0010084473842804
GradientRule,0.25,false,0.1,8,0.29136001924647564
GradientRule,0.25,true,0.1,8,0.2634738276423346
GradientRule,0.25,false,0.05,32,0.5307881184187736
GradientRule,0.25,false,0.07071067811865475,16,0.40154775330498754
GradientRule,0.25,true,0.1,32,1.2280960650127586
GradientRule,0.25,true,0.1,16,0.6734969086083662
GradientRule,0.25,false,0.035355339059327376,64,0.751530418834718
GradientRule,0.25,true,0.1,64,1.5644350490338335
GradientRule,0.25,false,0.025,128,0.8559759463861905
GradientRule,0.25,true,0.1,128,1.395136483051972
GradientRule,0.25,false,0.017677669529663688,256,0.9626507222802716
GradientRule,0.25,false,0.0125,512,1.0129424017328557
GradientRule,0.25,true,0.1,256,1.384535772359975
GradientRule,0.25,false,0.008838834764831844,1024,1.0528864361869115
GradientRule,0.25,true,0.1,512,1.1000988452873754
GradientRule,0.25,false,0.00625,2048,1.0532302119866335
GradientRule,0.25,true,0.1,1024,0.9996444728965567
GradientRule,0.25,true,0.1,2048,1.0065507469472594
GradientRule,0.125,false,0.1,8,0.30213982262596356
GradientRule,0.125,true,0.1,8,0.29658822408244445
GradientRule,0.125,false,0.05,32,0.6675429568675016
GradientRule,0.125,false,0.07071067811865475,16,0.4888590657369284
GradientRule,0.125,true,0.1,32,1.0005492343285547
GradientRule,0.125,true,0.1,16,0.6699968268124291
GradientRule,0.125,false,0.035355339059327376,64,0.7864272935391524
GradientRule,0.125,true,0.1,64,1.2006605498954397
GradientRule,0.125,false,0.025,128,0.9014322615048512
GradientRule,0.125,true,0.1,128,1.1956066065102577
GradientRule,0.125,false,0.017677669529663688,256,0.9676450463112423
GradientRule,0.125,false,0.0125,512,1.0035891367698977
GradientRule,0.125,true,0.1,256,1.1786180445583527
GradientRule,0.125,false,0.008838834764831844,1024,1.014022697563801
GradientRule,0.125,true,0.1,512,1.0185070677196275
GradientRule,0.125,false,0.00625,2048,1.010120863908492
GradientRule,0.125,true,0.1,1024,1.0055984102109312
GradientRule,0.125,true,0.1,2048,0.9884726642184503
GradientRule,0.0625,false,0.1,8,0.39676984475164445
GradientRule,0.0625,true,0.1,8,0.3815299418629152
GradientRule,0.0625,false,0.05,32,0.7909571750578516
GradientRule,0.0625,false,0.07071067811865475,16,0.5758334667696123
GradientRule,0.0625,true,0.1,32,0.9502214105199384
GradientRule,0.0625,false,0.035355339059327376,64,0.8484525946869133
GradientRule,0.0625,true,0.1,16,0.7355256967216466
GradientRule,0.0625,true,0.1,64,1.1265685873855753
GradientRule,0.0625,false,0.025,128,0.9935570305594981
GradientRule,0.0625,true,0.1,128,1.1381165741422663
GradientRule,0.0625,false,0.017677669529663688,256,0.9821495707081425
GradientRule,0.0625,true,0.1,256,1.0322371848062462
GradientRule,0.0625,false,0.0125,512,1.009375365482663
GradientRule,0.0625,true,0.1,512,1.009583524829531
GradientRule,0.0625,false,0.008838834764831844,1024,1.006346035749123
GradientRule,0.0625,true,0.1,1024,0.9938148262069075
GradientRule,0.0625,false,0.00625,2048,0.9997133760468552
GradientRule,0.0625,true,0.1,2048,0.9945040349389848
GradientRule,0.03125,false,0.1,8,0.5187426488124649
