filter,sparse_input,beta,dim,mse
BlockSF,true,0.1,16,0.37223159975923387
BlockSF,true,0.1,32,0.5628604707519163
BlockSF,false,0.035355339059327376,64,0.5493802656921246
BlockSF,true,0.1,64,0.7132316892336702
BlockSF,false,0.025,128,0.6744019291715853
BlockSF,true,0.1,128,0.8687019144900054
BlockSF,false,0.017677669529663688,256,0.8036591086847503
BlockSF,false,0.0125,512,0.8899666577160077
BlockSF,true,0.1,256,0.8650899738014405
BlockSF,false,0.008838834764831844,1024,0.935160146293019
BlockSF,true,0.1,512,0.9255058639111627
BlockSF,false,0.00625,2048,0.9611590279912179
BlockSF,true,0.1,1024,0.9582248855955853
BlockSF,true,0.1,2048,0.9797505461256217
FullSF,false,0.1,8,0.2331002475444505
FullSF,true,0.1,8,0.24269560686834424
FullSF,false,0.05,32,0.42114318619916846
FullSF,false,0.07071067811865475,16,0.3522454503392173
FullSF,true,0.1,16,0.35912547500103403
FullSF,true,0.1,32,0.5567125596240075
FullSF,false,0.035355339059327376,64,0.5525153107893961
FullSF,true,0.1,64,0.6763439911557315
FullSF,false,0.025,128,0.6842672767365081
FullSF,true,0.1,128,0.8538801208573149
FullSF,false,0.017677669529663688,256,0.8114480563266008
FullSF,true,0.1,256,0.8873389524673958
FullSF,false,0.0125,512,0.8886605898324997
FullSF,true,0.1,512,0.9278604764702563
DiagSF,false,0.1,8,0.23980800374393818
DiagSF,true,0.1,8,0.2567765583560805
DiagSF,false,0.05,32,0.4905227574006434
DiagSF,false,0.07071067811865475,16,0.36443213662752005
DiagSF,true,0.1,32,0.5787286743533147
DiagSF,false,0.035355339059327376,64,0.5907000510669156
DiagSF,true,0.1,16,0.39393628879751197
DiagSF,true,0.1,64,0.6978255239657134
DiagSF,false,0.025,128,0.7211505891123023
DiagSF,true,0.1,128,0.9438592829457872
DiagSF,false,0.017677669529663688,256,0.7971019811385608
DiagSF,true,0.1,256,0.8963888503126026
DiagSF,false,0.0125,512,0.8977702373711414
DiagSF,true,0.1,512,0.9294698995146587
DiagSF,false,0.008838834764831844,1024,0.9292337270190485
DiagSF,true,0.1,1024,0.9680304534988622
DiagSF,false,0.00625,2048,0.9658496138627538
DiagSF,true,0.1,2048,0.986480685524125
BlockSF,false,0.1,8,0.2256489869324954
BlockSF,true,0.1,8,0.24972092353106612
BlockSF,false,0.05,32,0.4860204256341705
BlockSF,false,0.07071067811865475,16,0.3299394569039918
BlockSF,true,0.1,16,0.3710611787779923
BlockSF,true,0.1,32,0.5233359819938876
BlockSF,false,0.035355339059327376,64,0.5730015819526956
BlockSF,true,0.1,64,0.6917508774556272
BlockSF,false,0.025,128,0.7026353729460135
BlockSF,true,0.1,128,0.8452980552566174
BlockSF,false,0.017677669529663688,256,0.8152748114495675
BlockSF,true,0.1,256,0.8653217301555151
BlockSF,false,0.0125,512,0.8692124537866757
BlockSF,true,0.1,512,0.9199592370466408
BlockSF,false,0.008838834764831844,1024,0.923357398089686
BlockSF,true,0.1,1024,0.972485836105688
BlockSF,false,0.00625,2048,0.9492200999221558
BlockSF,true,0.1,2048,0.9922556356093054
FullSF,false,0.1,8,0.24658027974653543
FullSF,true,0.1,8,0.20877249639068915
FullSF,false,0.05,32,0.4566433173549246
FullSF,false,0.07071067811865475,16,0.36525275502460375
FullSF,true,0.1,16,0.4087567732075247
FullSF,true,0.1,32,0.5164013153813533
FullSF,false,0.035355339059327376,64,0.550318853649072
FullSF,true,0.1,64,0.6811253756723938
FullSF,false,0.025,128,0.6698952554404142
FullSF,true,0.1,128,0.8123290623341723
FullSF,false,0.017677669529663688,256,0.761258640288039
FullSF,true,0.1,256,0.8790256874146518
FullSF,false,0.0125,512,0.8548540246619343
FullSF,true,0.1,512,0.9184655806369518
FullSF,false,0.008838834764831844,1024,0.9307096998588349
DiagSF,false,0.1,8,0.28075456552862826
DiagSF,true,0.1,8,0.26486500732380797
DiagSF,false,0.05,32,0.4485670308354396
DiagSF,false,0.07071067811865475,16,0.3756306198653244
DiagSF,true,0.1,32,0.5525984873911534
DiagSF,true,0.1,16,0.38674018233670643
DiagSF,false,0.035355339059327376,64,0.6187976006889123
DiagSF,true,0.1,64,0.8163671207932782
DiagSF,false,0.025,128,0.696346584416609
DiagSF,true,0.1,128,0.8879555779022175
DiagSF,false,0.017677669529663688,256,0.8000898693731722
DiagSF,true,0.1,256,0.8852365288452274
DiagSF,false,0.0125,512,0.856981833260419
DiagSF,true,0.1,512,0.9233952650631205
DiagSF,false,0.008838834764831844,1024,0.9323198554083408
DiagSF,true,0.1,1024,0.9623921575934421
DiagSF,false,0.00625,2048,0.9634914160877606
DiagSF,true,0.1,2048,0.9906909964151341
BlockSF,false,0.1,8,0.2538168649897794
BlockSF,true,0.1,8,0.23384115656944854
BlockSF,false,0.05,32,0.4820848255001111
BlockSF,false,0.07071067811865475,16,0.3327643667282347
BlockSF,true,0.1,16,0.37719502717480824
BlockSF,true,0.1,32,0.5506261020431773
BlockSF,false,0.035355339059327376,64,0.5894509045190127
BlockSF,true,0.1,64,0.712745867423901
BlockSF,false,0.025,128,0.7233352385157246
BlockSF,true,0.1,128,0.8732295511589656
BlockSF,false,0.017677669529663688,256,0.8108615902444817
BlockSF,true,0.1,256,0.8865093336014919
BlockSF,false,0.0125,512,0.8956550461426527
BlockSF,true,0.1,512,0.9362926674626717
BlockSF,false,0.008838834764831844,1024,0.9269761239283384
BlockSF,true,0.1,1024,0.9620829133942251
BlockSF,false,0.00625,2048,0.9593142376634416
BlockSF,true,0.1,2048,0.9831213742645519
FullSF,false,0.1,8,0.2222395176016677
FullSF,true,0.1,8,0.2479179828400112
FullSF,false,0.05,32,0.44665650681136165
FullSF,false,0.07071067811865475,16,0.3464920809285324
FullSF,true,0.1,16,0.37956259204544884
FullSF,true,0.1,32,0.5369727927784943
FullSF,false,0.035355339059327376,64,0.5607069098944556
FullSF,true,0.1,64,0.6523368715219006
FullSF,false,0.025,128,0.685303605197794
FullSF,true,0.1,128,0.7800305887421427
FullSF,false,0.017677669529663688,256,0.7889476155174101
FullSF,true,0.1,256,0.881493643392724
FullSF,false,0.0125,512,0.8685889828632111
FullSF,true,0.1,512,0.9155098347973717
FullSF,false,0.008838834764831844,1024,0.9077121923348127
DiagSF,false,0.1,8,0.2608492768286605
DiagSF,false,0.05,32,0.4851705961424871
DiagSF,true,0.1,8,0.2460570611347942
DiagSF,false,0.07071067811865475,16,0.36849254844907386
DiagSF,true,0.1,32,0.5500246793449844
DiagSF,false,0.035355339059327376,64,0.5829039953022523
DiagSF,true,0.1,16,0.3666629891476684
DiagSF,true,0.1,64,0.8266333195440294
DiagSF,false,0.025,128,0.7082852709492775
DiagSF,true,0.1,128,0.8734746503848307
DiagSF,false,0.017677669529663688,256,0.7832189043135407
DiagSF,true,0.1,256,0.8809478919071626
DiagSF,false,0.0125,512,0.878738362172471
DiagSF,true,0.1,512,0.9210084372122497
DiagSF,false,0.008838834764831844,1024,0.9415965694668751
DiagSF,true,0.1,1024,0.9653813477998423
DiagSF,false,0.00625,2048,0.9595927124174379
DiagSF,true,0.1,2048,0.9823411024787265
BlockSF,false,0.1,8,0.24033340648218687
BlockSF,true,0.1,8,0.2468003065708087
BlockSF,false,0.05,32,0.46581538538155187
BlockSF,false,0.07071067811865475,16,0.3749802840601746
BlockSF,true,0.1,16,0.3841312157046669
BlockSF,true,0.1,32,0.5478862161497798
BlockSF,false,0.035355339059327376,64,0.6103942011051466
BlockSF,true,0.1,64,0.734092031451706
BlockSF,false,0.025,128,0.7168655493372073
BlockSF,true,0.1,128,0.829824047291069
BlockSF,false,0.017677669529663688,256,0.7890990116805507
BlockSF,true,0.1,256,0.8916163408067035
BlockSF,false,0.0125,512,0.8785001432973336
BlockSF,true,0.1,512,0.9087201277320667
BlockSF,false,0.008838834764831844,1024,0.9223548345994763
BlockSF,true,0.1,1024,0.9612319383567434
BlockSF,false,0.00625,2048,0.9667234924225173
BlockSF,true,0.1,2048,0.9876867771411301
FullSF,false,0.1,8,0.25266309076972815
FullSF,true,0.1,8,0.24224083197951815
FullSF,false,0.05,32,0.4433908322450319
FullSF,false,0.07071067811865475,16,0.325582227121925
FullSF,true,0.1,16,0.36595157158337493
FullSF,true,0.1,32,0.5507760174668681
FullSF,false,0.035355339059327376,64,0.5576832734221502
FullSF,true,0.1,64,0.7578915548628049
FullSF,false,0.025,128,0.6873233495587281
FullSF,true,0.1,128,0.8432523292178602
FullSF,false,0.017677669529663688,256,0.7816442849231243
FullSF,true,0.1,256,0.8963866018889455
FullSF,false,0.0125,512,0.8833611626013349
FullSF,true,0.1,512,0.9268147158463895
FullSF,false,0.008838834764831844,1024,0.9184200413794389
DiagSF,false,0.1,8,0.268662872504274
DiagSF,true,0.1,8,0.2512895743386469
DiagSF,false,0.05,32,0.4876615088629247
DiagSF,false,0.07071067811865475,16,0.3423717809794267
DiagSF,true,0.1,32,0.5786573246639846
DiagSF,false,0.035355339059327376,64,0.587266418346611
DiagSF,true,0.1,16,0.38108021628681293
DiagSF,true,0.1,64,0.8231795488768757
DiagSF,false,0.025,128,0.6891453952805349
DiagSF,true,0.1,128,0.9313492590166168
DiagSF,false,0.017677669529663688,256,0.8316182829276727
DiagSF,true,0.1,256,0.8861503158863507
DiagSF,false,0.0125,512,0.8740266072980637
DiagSF,true,0.1,512,0.9388695623068807
DiagSF,false,0.008838834764831844,1024,0.9271808243020235
DiagSF,true,0.1,1024,0.9667852099439171
DiagSF,false,0.00625,2048,0.9625686737873264
DiagSF,true,0.1,2048,0.989869143012112
BlockSF,false,0.1,8,0.23954165919346254
BlockSF,true,0.1,8,0.2513587309971515
BlockSF,false,0.05,32,0.4634364597897027
BlockSF,false,0.07071067811865475,16,0.34087487234274855
BlockSF,true,0.1,16,0.37040138270528605
BlockSF,true,0.1,32,0.5547345490119869
BlockSF,false,0.035355339059327376,64,0.565106937445242
BlockSF,true,0.1,64,0.7067611583320123
BlockSF,false,0.025,128,0.6899503039205627
BlockSF,true,0.1,128,0.826640907885904
BlockSF,false,0.017677669529663688,256,0.7765667833622805
BlockSF,true,0.1,256,0.8676099941939422
BlockSF,false,0.0125,512,0.8748610270504246
BlockSF,true,0.1,512,0.911952335685683
BlockSF,false,0.008838834764831844,1024,0.921044963799111
BlockSF,true,0.1,1024,0.9630123470021057
BlockSF,false,0.00625,2048,0.9562739837757651
BlockSF,true,0.1,2048,0.9778235857576145
FullSF,false,0.1,8,0.22820987268458842
FullSF,true,0.1,8,0.2518612562047189
FullSF,false,0.07071067811865475,16,0.3463540025825392
FullSF,false,0.05,32,0.4236964817897055
FullSF,true,0.1,16,0.38731865590393294
FullSF,true,0.1,32,0.5360416914100846
FullSF,false,0.035355339059327376,64,0.5623509043510322
FullSF,true,0.1,64,0.7017198375765134
FullSF,false,0.025,128,0.6592770557689233
FullSF,true,0.1,128,0.856498230423611
FullSF,false,0.017677669529663688,256,0.7964327966399434
FullSF,true,0.1,256,0.8592142490662323
FullSF,false,0.0125,512,0.8673659152803733
FullSF,true,0.1,512,0.9170089478662363
FullSF,false,0.008838834764831844,1024,0.9247908122568702
DiagSF,false,0.1,8,0.26825023199753195
DiagSF,true,0.1,8,0.28760742578576964
DiagSF,false,0.05,32,0.43376657865823365
DiagSF,false,0.07071067811865475,16,0.37020221875755477
DiagSF,true,0.1,32,0.5381944565825606
DiagSF,false,0.035355339059327376,64,0.6063072794240638
DiagSF,true,0.1,16,0.3517272623756948
DiagSF,true,0.1,64,0.7761729319078902
DiagSF,false,0.025,128,0.7188544206028972
DiagSF,true,0.1,128,0.9804923764156498
DiagSF,false,0.017677669529663688,256,0.804161867833775
DiagSF,true,0.1,256,0.8859826822360283
DiagSF,false,0.0125,512,0.8914145939097208
DiagSF,true,0.1,512,0.934478226094984
DiagSF,false,0.008838834764831844,1024,0.9246595673469553
DiagSF,true,0.1,1024,0.9671413155690463
DiagSF,false,0.00625,2048,0.9569512467414876
DiagSF,true,0.1,2048,0.9880237187950218
BlockSF,false,0.1,8,0.26061103083715853
BlockSF,true,0.1,8,0.2454738081414752
BlockSF,false,0.07071067811865475,16,0.38287613061731524
BlockSF,false,0.05,32,0.4310052802165722
BlockSF,true,0.1,16,0.3804800860653967
BlockSF,true,0.1,32,0.5387231790808881
BlockSF,false,0.035355339059327376,64,0.5644223052427303
BlockSF,true,0.1,64,0.7300990116060185
BlockSF,false,0.025,128,0.6676216513023644
BlockSF,true,0.1,128,0.815565141579816
BlockSF,false,0.017677669529663688,256,0.8105287792357828
BlockSF,false,0.0125,512,0.8717645689116323
BlockSF,true,0.1,256,0.8347078779176061
BlockSF,true,0.1,512,0.9194540343136249
BlockSF,false,0.008838834764831844,1024,0.9290554524072372
BlockSF,true,0.1,1024,0.9612481483890291
BlockSF,false,0.00625,2048,0.9652316345585894
BlockSF,true,0.1,2048,0.9925390280328589
FullSF,false,0.1,8,0.2203002972660816
FullSF,true,0.1,8,0.23575048399987922
FullSF,false,0.07071067811865475,16,0.3274960075644647
FullSF,false,0.05,32,0.4369555200229397
FullSF,true,0.1,16,0.3477769188538619
FullSF,true,0.1,32,0.504090258090616
FullSF,false,0.035355339059327376,64,0.5506560723937726
FullSF,true,0.1,64,0.661225458015403
FullSF,false,0.025,128,0.686213493321796
FullSF,true,0.1,128,0.796345668586759
FullSF,false,0.017677669529663688,256,0.7991857299748043
FullSF,true,0.1,256,0.8720324220295337
FullSF,false,0.0125,512,0.8780958172198025
FullSF,true,0.1,512,0.9352345455844117
FullSF,false,0.008838834764831844,1024,0.9222469455722087
DiagSF,false,0.1,8,0.2819197470020338
DiagSF,true,0.1,8,0.2495615015261887
DiagSF,false,0.05,32,0.48982639761309865
DiagSF,false,0.07071067811865475,16,0.3683924362992433
DiagSF,true,0.1,32,0.5633815410186945
DiagSF,false,0.035355339059327376,64,0.5720305632176088
DiagSF,true,0.1,16,0.3855561705597234
DiagSF,true,0.1,64,0.7512996373134232
DiagSF,false,0.025,128,0.6685117990666343
DiagSF,true,0.1,128,0.8871584248384248
DiagSF,false,0.017677669529663688,256,0.8010919696000369
DiagSF,true,0.1,256,0.8837083191265583
DiagSF,false,0.0125,512,0.8935076945124747
DiagSF,true,0.1,512,0.9273674028373214
DiagSF,false,0.008838834764831844,1024,0.935760848418947
DiagSF,true,0.1,1024,0.9605246422843778
DiagSF,false,0.00625,2048,0.9509954752307586
DiagSF,true,0.1,2048,0.977427666446192
BlockSF,false,0.1,8,0.21088636011532577
BlockSF,true,0.1,8,0.2469224509531603
BlockSF,false,0.05,32,0.4682295060447359
BlockSF,false,0.07071067811865475,16,0.3363347150577024
BlockSF,true,0.1,16,0.3588125323209098
BlockSF,true,0.1,32,0.5523959564614676
BlockSF,false,0.035355339059327376,64,0.5594711108987726
BlockSF,true,0.1,64,0.6803579692617272
BlockSF,false,0.025,128,0.6956211904343911
BlockSF,true,0.1,128,0.8080109915832318
BlockSF,false,0.017677669529663688,256,0.8105397829871109
BlockSF,true,0.1,256,0.8917509346337902
BlockSF,false,0.0125,512,0.8774909846646608
BlockSF,true,0.1,512,0.9224812500643744
BlockSF,false,0.008838834764831844,1024,0.9293718208283988
BlockSF,true,0.1,1024,0.9619767271322148
BlockSF,false,0.00625,2048,0.9561945297911912
BlockSF,true,0.1,2048,0.9874452825488467
FullSF,false,0.1,8,0.23139936074410627
FullSF,true,0.1,8,0.23830126487119677
FullSF,false,0.05,32,0.4661054634539422
FullSF,false,0.07071067811865475,16,0.34923289929026463
FullSF,true,0.1,16,0.36519912731568327
FullSF,true,0.1,32,0.5705048118836387
FullSF,false,0.035355339059327376,64,0.5655379578573474
FullSF,true,0.1,64,0.6880364056274985
FullSF,false,0.025,128,0.7038583394036412
FullSF,true,0.1,128,0.8662595561912213
FullSF,false,0.017677669529663688,256,0.7910567242988248
FullSF,true,0.1,256,0.8953958132685523
FullSF,false,0.0125,512,0.8422089049290512
FullSF,true,0.1,512,0.9021553608417264
FullSF,false,0.008838834764831844,1024,0.929414041378845
DiagSF,false,0.1,8,0.26651471043309294
DiagSF,true,0.1,8,0.26718240940476673
DiagSF,false,0.05,32,0.4536023739009191
DiagSF,false,0.07071067811865475,16,0.3574368457850401
DiagSF,true,0.1,32,0.5329826552059787
DiagSF,false,0.035355339059327376,64,0.6068973653684211
DiagSF,true,0.1,16,0.3604752589162678
DiagSF,true,0.1,64,0.7433238542307311
DiagSF,false,0.025,128,0.7149701657055816
DiagSF,true,0.1,128,0.9068607940789137
DiagSF,false,0.017677669529663688,256,0.8223013335220619
DiagSF,true,0.1,256,0.8704133718609663
DiagSF,false,0.0125,512,0.8791395554404733
DiagSF,true,0.1,512,0.9151080098658108
DiagSF,false,0.008838834764831844,1024,0.9198521213644099
DiagSF,true,0.1,1024,0.9651743510659881
DiagSF,false,0.00625,2048,0.959843904075517
DiagSF,true,0.1,2048,0.9956893210024924
BlockSF,false,0.1,8,0.25908424726293505
BlockSF,true,0.1,8,0.2248719304072353
BlockSF,false,0.05,32,0.4955407295305117
BlockSF,false,0.07071067811865475,16,0.3285342666202675
BlockSF,true,0.1,16,0.3551328973910657
BlockSF,true,0.1,32,0.5232860858076632
BlockSF,false,0.035355339059327376,64,0.5805189248282497
BlockSF,true,0.1,64,0.6613883670806694
BlockSF,false,0.025,128,0.7289891612118559
BlockSF,true,0.1,128,0.850243774926972
BlockSF,false,0.017677669529663688,256,0.7822281646234241
BlockSF,true,0.1,256,0.848714804281856
BlockSF,false,0.0125,512,0.8956312555801568
BlockSF,true,0.1,512,0.9289691262433655
BlockSF,false,0.008838834764831844,1024,0.9412250793315453
BlockSF,true,0.1,1024,0.9755820216290705
BlockSF,false,0.00625,2048,0.9645881870031037
BlockSF,true,0.1,2048,0.9916162535917914
FullSF,false,0.1,8,0.23303017152163316
FullSF,true,0.1,8,0.26514064792805553
FullSF,false,0.05,32,0.39855394490857965
FullSF,false,0.07071067811865475,16,0.34633043888958726
FullSF,true,0.1,16,0.3890269796222437
FullSF,true,0.1,32,0.5621657369923015
FullSF,false,0.035355339059327376,64,0.5760345654756573
FullSF,true,0.1,64,0.678769833829048
FullSF,false,0.025,128,0.6759094935518517
FullSF,true,0.1,128,0.8236274903775824
FullSF,false,0.017677669529663688,256,0.7444506546880464
FullSF,true,0.1,256,0.8825869755120433
FullSF,false,0.0125,512,0.8861243988100428
FullSF,true,0.1,512,0.9347282660391862
FullSF,false,0.008838834764831844,1024,0.9261362402725556
DiagSF,false,0.1,8,0.26526869670597447
DiagSF,true,0.1,8,0.27149881579032964
DiagSF,false,0.05,32,0.48019572036059843
DiagSF,false,0.07071067811865475,16,0.3725666110728762
DiagSF,true,0.1,32,0.536207178574218
DiagSF,false,0.035355339059327376,64,0.5644455914004489
DiagSF,true,0.1,16,0.36281268419299306
DiagSF,true,0.1,64,0.8053159332576433
DiagSF,false,0.025,128,0.7226747715710611
DiagSF,true,0.1,128,0.9244122834408817
DiagSF,false,0.017677669529663688,256,0.7912118951687764
DiagSF,true,0.1,256,0.9005985472735087
DiagSF,false,0.0125,512,0.8701261668644854
DiagSF,true,0.1,512,0.9050048410754965
DiagSF,false,0.008838834764831844,1024,0.9271430576367365
DiagSF,true,0.1,1024,0.9705645222237792
DiagSF,false,0.00625,2048,0.9586429936844337
DiagSF,true,0.1,2048,0.9861981657196618
BlockSF,false,0.1,8,0.25297274009571374
BlockSF,true,0.1,8,0.23774783644841757
BlockSF,false,0.05,32,0.4616718613020654
BlockSF,false,0.07071067811865475,16,0.344806138196241
BlockSF,true,0.1,16,0.3565921145633605
BlockSF,true,0.1,32,0.5133206687439664
BlockSF,false,0.035355339059327376,64,0.5405155292236533
BlockSF,true,0.1,64,0.6766062137929325
BlockSF,false,0.025,128,0.7022073824208077
BlockSF,true,0.1,128,0.838975395402235
BlockSF,false,0.017677669529663688,256,0.8263840186317768
BlockSF,true,0.1,256,0.8694935889630728
BlockSF,false,0.0125,512,0.8572217782487054
BlockSF,true,0.1,512,0.9139755186415499
BlockSF,false,0.008838834764831844,1024,0.920654635756362
BlockSF,true,0.1,1024,0.950440630041069
BlockSF,false,0.00625,2048,0.9688446606331488
BlockSF,true,0.1,2048,0.9773419194192705
FullSF,false,0.1,8,0.24347409521133173
FullSF,true,0.1,8,0.20778891622976758
FullSF,false,0.07071067811865475,16,0.34774549569681573
FullSF,false,0.05,32,0.4480601248431809
FullSF,true,0.1,16,0.339396569297564
FullSF,true,0.1,32,0.5436996003133248
FullSF,false,0.035355339059327376,64,0.5578546982572014
FullSF,true,0.1,64,0.7123398754286011
FullSF,false,0.025,128,0.7176097789846614
FullSF,true,0.1,128,0.8526775332556974
FullSF,false,0.017677669529663688,256,0.7934471219872863
FullSF,true,0.1,256,0.8765568775393847
FullSF,false,0.0125,512,0.9005240770071463
FullSF,true,0.1,512,0.9322602935847226
FullSF,false,0.008838834764831844,1024,0.928249194584095
DiagSF,false,0.1,8,0.2533999162943823
DiagSF,true,0.1,8,0.2940492331405078
DiagSF,false,0.05,32,0.4561365408413535
DiagSF,false,0.07071067811865475,16,0.3669762357355822
DiagSF,true,0.1,32,0.5398713143175448
DiagSF,false,0.035355339059327376,64,0.614725510671705
DiagSF,true,0.1,16,0.3614963214282154
DiagSF,true,0.1,64,0.7615520858347565
DiagSF,false,0.025,128,0.7036786675705812
DiagSF,true,0.1,128,0.8699489457326112
DiagSF,false,0.017677669529663688,256,0.789980013269638
DiagSF,true,0.1,256,0.899679530672131
